text,font_size,font-family,font-weight,page-number,x-pos-l,x-pos-r,y-pos-l,page-width,page-height,class,file_name
This information is not available . Task order issuance will be in accordance with pre-priced ELINs,10.02,TimesNewRomanPS-BoldMT,700,7,108,531.99,462.65,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
and maintenance repairs .,10.02,TimesNewRomanPS-BoldMT,700,7,108,216.66,449.46,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"42 . Historical Data : Reference 0200000 C Management and Administration , Specification Item 2.18.2.1 Please ",10.02,TimesNewRomanPSMT,400,7,90,537.65,423.12,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
provide the annual expected quantities of task order RFP â€™ s the contractor can reasonably expect in a year â€“,10.02,TimesNewRomanPSMT,400,7,108,535.26,409.91,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
historical quantities will suffice .,10.02,TimesNewRomanPSMT,400,7,108,236.92,396.66,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
This information is not available .,10.02,TimesNewRomanPS-BoldMT,700,7,108,249.47,383.34,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"43 . Historical Data : Reference Attachment J-1503020-13 , Historical Information for Pest Control Trouble ",10.02,TimesNewRomanPSMT,400,7,90,524.55,356.99,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Calls . Please provide the quantities of trouble calls for the most recent FYs by month .,10.02,TimesNewRomanPSMT,400,7,108,450.79,343.79,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
This information is not available .,10.02,TimesNewRomanPS-BoldMT,700,7,108,249.47,330.42,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"44 . Historical Data : Reference Attachment J-1502000-15 , Family Housing . Please provide the quantities of ",10.02,TimesNewRomanPSMT,400,7,90,524.58,304.07,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Change of Occupancies ordered and completed by housing configuration by month for the last three,10.02,TimesNewRomanPSMT,400,7,108,508.58,290.87,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
contract performance periods .,10.02,TimesNewRomanPSMT,400,7,108,227.76,277.68,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Many of the housing units have been vacant and under renovation during last 3 years .,10.02,TimesNewRomanPS-BoldMT,700,7,108,474.42,264.29,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
45 . Historical Data : Reference Quantity and Type of waste for the Integrated Solid Waste Management and,10.02,TimesNewRomanPSMT,400,7,90,525.41,237.95,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
the Regulated Medical Waste . This historical information is needed . Also please provide base population,10.02,TimesNewRomanPSMT,400,7,108,528.21,224.76,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"data . This information is essential for identifying the types of waste ( medical and non-medical ), collection ",10.02,TimesNewRomanPSMT,400,7,108,533.04,211.55,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"frequencies , and container types . ",10.02,TimesNewRomanPSMT,400,7,108,239.39,198.3,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Container pick up frequency is specified in Section J .,10.02,TimesNewRomanPS-BoldMT,700,7,108,334.48,184.98,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
46 . Integrated Solid Waste : Clarify capacity of containers required by the Government .,10.02,TimesNewRomanPSMT,400,7,90,441.53,158.63,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"Termite Treatment : Reference Attachment J-0200000-06 , on the IQ sheet . Which are 20 Units represented ",10.02,TimesNewRomanPSMT,400,7,108,536.26,145.43,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
for Termite Treatment ?,10.02,TimesNewRomanPSMT,400,7,108,201.77,132.16,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Container capacity is specified in Section J . Termite treatments are per housing unit .,10.02,TimesNewRomanPS-BoldMT,700,7,108,472.3,118.84,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
47 . Liquidated Damages : Reference Solicitation paragraph 5252.246-9303 Consequences of Contractor â€™ s,10.02,TimesNewRomanPSMT,400,7,90,514.48,92.51,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Failure to Perform Required Services . Item ( 1 ) of the Procedures states that the Government will assess,10.02,TimesNewRomanPSMT,400,7,108,521.82,79.32,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
N33191-14-R-1010,10.02,TimesNewRomanPSMT,400,8,461.11,539.96,746.82,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
3,10.02,TimesNewRomanPSMT,400,8,519.97,539.96,735.3,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Page 8 of 10,10.02,TimesNewRomanPSMT,400,8,489.65,539.99,723.83,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
liquidated damages for administrative costs only . Item ( 2 ) of the same Procedures language however states,10.02,TimesNewRomanPSMT,400,8,108,535.39,700.79,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
that the Government will assess liquidated damages in the amount of 10 percent of the value of observed,10.02,TimesNewRomanPSMT,400,8,108,527.12,687.6,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
defects . Please clarify which one applies to this contract .,10.02,TimesNewRomanPSMT,400,8,108,334.74,674.41,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"The solicitation states , â€œ Such liquidated damages are to compensate the Government for ",10.02,TimesNewRomanPS-BoldMT,700,8,108,484.17,661.01,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
administrative costs and other expenses resulting from the unsatisfactory or non-performed work .â€ù,10.02,TimesNewRomanPS-BoldMT,700,8,108,529.07,647.82,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"48 . Contract Period of Performance : Reference Solicitation paragraph 5252.217-9301 , Total Duration of the ",10.02,TimesNewRomanPSMT,400,8,90,525.41,621.49,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Contract . Item ( c ) is in contradiction with the statement that an optional extension of 6 months is possible .,10.02,TimesNewRomanPSMT,400,8,108,532.91,608.27,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"If so , the total duration of the contract inclusive of an optional six-month extension should be 66 months , ",10.02,TimesNewRomanPSMT,400,8,108,528.18,595.02,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
and not 60 . Please confirm . ( Please see page 24 of the Solicitation document ).,10.02,TimesNewRomanPSMT,400,8,108,419.98,581.81,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
The total duration of the contract shall not exceed 60 months in accordance with 5252.217-9301 .,10.02,TimesNewRomanPS-BoldMT,700,8,108,516.13,568.44,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
49 . Since in Spain laboral laws require to assume workers associated with a service even if there is a change in,10.02,TimesNewRomanPSMT,400,8,90,535.99,542.16,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"the company who makes the service , we need to evaluate the total costs the list of workers today ",10.02,TimesNewRomanPSMT,400,8,108,494.02,528.89,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
performing works specified in the tender . Contractor that is now performing services should provide you as,10.02,TimesNewRomanPSMT,400,8,108,537.88,515.7,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
usual in tenders this true and reliable information to allow a correct calculation of the costs .,10.02,TimesNewRomanPSMT,400,8,108,474.03,502.43,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
The requested list should contain the following information for each worker :,10.02,TimesNewRomanPSMT,400,8,108,414.76,489.24,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,179.32,476.04,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,167.21,462.78,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,258.01,449.58,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,283.3,436.31,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,379.09,423.12,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
#NAME?,10.02,TimesNewRomanPSMT,400,8,108,262.43,409.91,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Host Nation Labor Law and Employee Transfer Right : Current Contractor will provide the list as,10.02,TimesNewRomanPS-BoldMT,700,8,108,526.84,396.53,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
upon individual request .,10.02,TimesNewRomanPS-BoldMT,700,8,108,212.3,383.34,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
50 . We need confirmation of the currency for the proposal : Prices must be expressed in dollars or in euros ?,10.02,TimesNewRomanPSMT,400,8,90,524.07,356.99,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Proposals should be priced in U . S . Dollars .,10.02,TimesNewRomanPS-BoldMT,700,8,108,290,343.67,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
51 . Subject : Taxation Reference : Solicitation SECTION I contract clauses incorporated by reference no . s,10.02,TimesNewRomanPSMT,400,8,90,514.07,317.33,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"52.229-6 , 252.229-7000 , 252.229-7001 , and 252.229-7005 . ",10.02,TimesNewRomanPSMT,400,8,108,345.79,304.07,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
These Clauses refer to all Tax Exemptions that shall apply to this contract and that shall not be,10.02,TimesNewRomanPSMT,400,8,108,486.74,290.87,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
considered by the Contractor in the price proposal . We read that for Spain VAT is not included,10.02,TimesNewRomanPSMT,400,8,108,488.24,277.68,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"among the exemptions , we therefore understand that VAT shall be included in the price proposal . ",10.02,TimesNewRomanPSMT,400,8,108,497.95,264.41,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Kindly confirm our understanding is correct .,10.02,TimesNewRomanPSMT,400,8,108,286.85,251.22,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Taxes should be addressed in accordance with the solicitation .,10.02,TimesNewRomanPS-BoldMT,700,8,108,372.21,237.83,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
52 . Reference is made to Section Band Attachment- J- B-1 - 0200000- J- J- 0200000-06- ELINs .,10.02,TimesNewRomanPSMT,400,8,90,479.97,211.55,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"In the solicitation we can ' t find , neither in the clauses incorporated by full text nor in the clauses ",10.02,TimesNewRomanPSMT,400,8,108,492.67,198.3,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
incorporated by reference any provision related to the currency for this contract . We kindly,10.02,TimesNewRomanPSMT,400,8,108,472.97,185.08,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
request to know how to proceed .,10.02,TimesNewRomanPSMT,400,8,108,238.56,171.84,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Proposals should be priced in U . S . Dollars .,10.02,TimesNewRomanPS-BoldMT,700,8,108,290,158.52,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
53 . PWS 0200000 - M & A 2.12.2.10 The Spec references the Rota Base Storm Water Pollution Prevention,10.02,TimesNewRomanPSMT,400,8,90,518.7,132.16,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Plan . Please provide a copy of subject plan .,10.02,TimesNewRomanPSMT,400,8,108,279.68,118.97,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Plan will be provide after award .,10.02,TimesNewRomanPS-BoldMT,700,8,108,248.63,105.6,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
N33191-14-R-1010,10.02,TimesNewRomanPSMT,400,9,461.11,539.96,746.82,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
3,10.02,TimesNewRomanPSMT,400,9,519.97,539.96,735.3,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
Page 9 of 10,10.02,TimesNewRomanPSMT,400,9,489.65,539.99,723.83,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"54 . Sec . M 2 ( b )( 1 )( i ) Relevant Projects are stated to be "" USG DoD Base Operations Support Services ",10.02,TimesNewRomanPSMT,400,9,90,499.52,700.79,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"Contracts â€_"" Will the USG consider further defining ( such as contracts performed under NAICS 561210 )? ",10.02,TimesNewRomanPSMT,400,9,108,538.08,689.35,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
No .,10.02,TimesNewRomanPS-BoldMT,700,9,108,122.74,677.7,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"55 . Sec . M 2 ( b )( 1 )( i ) Relevant Projects are stated to be "" USG DoD Base Operations Support Services ",10.02,TimesNewRomanPSMT,400,9,90,499.52,654.84,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"Contracts â€_""; In addition , there are four criteria that each PPI must meet in order to be relevant . Are these ",10.02,TimesNewRomanPSMT,400,9,108,534.43,643.32,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
4 criteria in addition to being a BOSS contract or are they intended as the definition of what meets a BOSS,10.02,TimesNewRomanPSMT,400,9,108,535.78,631.8,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
contract from the USG perspective ? Please clarify .,10.02,TimesNewRomanPSMT,400,9,108,311.11,620.33,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
These four criteria are in addition to the requirement that the contracts may be contracts completed,10.02,TimesNewRomanPS-BoldMT,700,9,108,534.88,608.71,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
only for the U . S . Government .,10.02,TimesNewRomanPS-BoldMT,700,9,108,236.65,597.24,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"56 . Sec . M 2 ( b )( 1 )( i )( 4 ) RFP states that PPQ relevant projects must "" Be completed in the past 8 years or is ",10.02,TimesNewRomanPSMT,400,9,90,519.16,574.33,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"substantially complete at the time of proposal due date ."" This statement seems to indicate that any contract ",10.02,TimesNewRomanPSMT,400,9,108,537,562.86,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
used which meets the other stated criteria ( current execution performance > 1yr ; Annual Contract Value >,10.02,TimesNewRomanPSMT,400,9,108,532.2,551.34,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"$ 3M USD ), must be 80 % complete or completed within the past 8 years . This seems to mean that a 5 yr ",10.02,TimesNewRomanPSMT,400,9,108,526.02,539.82,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
BOSS contract which exceeds $ 3M annually that is only in its first year of performance will not meet the,10.02,TimesNewRomanPSMT,400,9,108,528.61,528.36,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
stated criteria .,10.02,TimesNewRomanPSMT,400,9,108,164.74,516.84,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
See revised Section M .,10.02,TimesNewRomanPS-BoldMT,700,9,108,203.6,505.21,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
57 . RFP States that cutoff date for questions is June 29 at 2pm CEST . This date seems to be predicated on the,10.02,TimesNewRomanPSMT,400,9,90,534.33,482.35,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
original site visit date . Is this still the intended schedule or does the USG intend on adjusting the proposal,10.02,TimesNewRomanPSMT,400,9,108,532.4,470.83,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
due date ?,10.02,TimesNewRomanPSMT,400,9,108,145.98,459.36,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
The RFP cutoff date remains unchanged . The U . S . Government has extended the proposal due date,10.02,TimesNewRomanPS-BoldMT,700,9,108,534.27,447.72,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
"to July 6 , 2014 , 2:00 p . m . Central European Summer Time . ",10.02,TimesNewRomanPS-BoldMT,700,9,108,360.71,436.2,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
58 . PWS 0200000 - M & A Attachment J-0200000-02PWS section lists several instructions and directives .,10.02,TimesNewRomanPSMT,400,9,90,516.36,413.34,612,792,no,eea56e1928dd25440b359cbb28f41816567c0271.file.pdf.tetml
